pg_id,gamme,current_keyword_id,current_keyword,current_v_level,type_id,marque,modele,modele_id,modele_parent,type_name,type_fuel,relation,simulated_action,reason,source_type_id,source_v_level,source_keyword,risk
402,plaquette-de-frein,40620,plaquette de frein c3 picasso 1.4 vti,V5,28198,CITROËN,C3 PICASSO,46022,0,1.4 VTi,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40269,plaquette de frein polo classic ii 1.9 sdi,V5,5300,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.9 SDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29423,plaquette de frein 1.7 sdi,V5,9065,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.7 SDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40287,plaquette de frein polo classic ii 1.9 tdi,V5,7974,VOLKSWAGEN,POLO CLASSIC II,173105,0,1.9 TDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40209,plaquette de frein 508 i 1.6 thp,V5,711,PEUGEOT,508 I,128072,0,1.6 THP,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40777,plaquette de frein 508 i 1.6 16v,V5,55284,PEUGEOT,508 I,128072,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29339,plaquette de frein 1.6 thp,V5,711,PEUGEOT,508 I,128072,0,1.6 THP,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40518,plaquette de frein 207 1.6 16v turbo,V5,19351,PEUGEOT,207,128018,0,1.6 16V TURBO,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40515,plaquette de frein 207 1.4,V5,19348,PEUGEOT,207,128018,0,1.4,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40516,plaquette de frein 207 1.4 16v,V5,19349,PEUGEOT,207,128018,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40559,plaquette de frein 207 1.6 16v vti,V5,22681,PEUGEOT,207,128018,0,1.6 16V VTI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40560,plaquette de frein 207 1.6 16v rc,V5,22685,PEUGEOT,207,128018,0,1.6 16V RC,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40361,plaquette de frein 207 1.6 16v,V5,13007,PEUGEOT,207,128018,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29778,plaquette de frein 4.2 quattro,V5,50885,AUDI,Q7 I,22071,0,4.2 Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29819,plaquette de frein 1.6 vti (phase 1),V5,58875,PEUGEOT,2008 I,128006,0,1.6 VTI (Phase 1),Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29566,plaquette de frein 4.2 fsi quattro,V5,19012,AUDI,Q7 I,22071,0,4.2 FSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40354,plaquette de frein q7 i 3.0 tfsi quattro,V5,12086,AUDI,Q7 I,22071,0,3.0 TFSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29603,plaquette de frein 3.6 fsi quattro,V5,19803,AUDI,Q7 I,22071,0,3.6 FSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29451,plaquette de frein 3.0 tfsi quattro,V5,12086,AUDI,Q7 I,22071,0,3.0 TFSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40495,plaquette de frein q7 i 4.2 fsi quattro,V5,19012,AUDI,Q7 I,22071,0,4.2 FSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40536,plaquette de frein q7 i 3.6 fsi quattro,V5,19803,AUDI,Q7 I,22071,0,3.6 FSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40764,plaquette de frein q7 i 4.2 quattro,V5,50885,AUDI,Q7 I,22071,0,4.2 Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40807,plaquette de frein 2008 i 1.6 vti (phase 1),V5,58875,PEUGEOT,2008 I,128006,0,1.6 VTI (Phase 1),Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40517,plaquette de frein 207 1.6 16v (phase 1),V5,19350,PEUGEOT,207,128018,0,1.6 16V (Phase 1),Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29619,plaquette de frein 1.6 16v vti,V5,22681,PEUGEOT,207,128018,0,1.6 16V VTI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29620,plaquette de frein 1.6 16v rc,V5,22685,PEUGEOT,207,128018,0,1.6 16V RC,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40374,plaquette de frein berlingo i (mf-gjk-gfk) 1.9 d 4wd,V5,15052,CITROËN,BERLINGO I (MF-GJK-GFK),46006,0,1.9 D 4WD,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40550,plaquette de frein berlingo i (mf-gjk-gfk) 2.0 hdi 4x4,V5,21413,CITROËN,BERLINGO I (MF-GJK-GFK),46006,0,2.0 HDi 4x4,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40367,plaquette de frein berlingo i (mf-gjk-gfk) 2.0 hdi,V5,14491,CITROËN,BERLINGO I (MF-GJK-GFK),46006,0,2.0 HDi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29471,plaquette de frein 1.9 d 4wd,V5,15052,CITROËN,BERLINGO I (MF-GJK-GFK),46006,0,1.9 D 4WD,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40372,plaquette de frein berlingo i (mf-gjk-gfk) 1.8 d,V5,15049,CITROËN,BERLINGO I (MF-GJK-GFK),46006,0,1.8 D,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29610,plaquette de frein 2.0 hdi 4x4,V5,21413,CITROËN,BERLINGO I (MF-GJK-GFK),46006,0,2.0 HDi 4x4,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29542,plaquette de frein 2.0 sport,V5,18081,RENAULT,MEGANE II,140046,0,2.0 Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40476,plaquette de frein megane ii 2.0 16v turbo,V5,18437,RENAULT,MEGANE II,140046,0,2.0 16V TURBO,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40463,plaquette de frein megane ii 2.0 sport,V5,18081,RENAULT,MEGANE II,140046,0,2.0 Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40421,plaquette de frein megane ii 1.6 16v,V5,16917,RENAULT,MEGANE II,140046,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29548,plaquette de frein 2.0 16v turbo,V5,18437,RENAULT,MEGANE II,140046,0,2.0 16V TURBO,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40763,plaquette de frein clio ii 2.0,V5,50695,RENAULT,CLIO II,140003,0,2.0,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29461,plaquette de frein 2.0 16v sport,V5,14183,RENAULT,CLIO II,140003,0,2.0 16V Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40307,plaquette de frein clio ii 1.6,V5,9042,RENAULT,CLIO II,140003,0,1.6,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40617,plaquette de frein clio ii 1.0,V5,27882,RENAULT,CLIO II,140003,0,1.0,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40364,plaquette de frein clio ii 2.0 16v sport,V5,14183,RENAULT,CLIO II,140003,0,2.0 16V Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40308,plaquette de frein clio ii 1.6 16v,V5,9043,RENAULT,CLIO II,140003,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40380,plaquette de frein clio ii 3.0 v6 sport,V5,15575,RENAULT,CLIO II,140003,0,3.0 V6 Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40306,plaquette de frein clio ii 1.4,V5,9041,RENAULT,CLIO II,140003,0,1.4,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40365,plaquette de frein clio ii 1.4 16v,V5,14184,RENAULT,CLIO II,140003,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40390,plaquette de frein clio ii 1.2 16v,V5,16104,RENAULT,CLIO II,140003,0,1.2 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29477,plaquette de frein 3.0 v6 sport,V5,15575,RENAULT,CLIO II,140003,0,3.0 V6 Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29608,plaquette de frein 1.6 mi,V5,20831,VOLKSWAGEN,POLO V,173113,0,1.6 MI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40547,plaquette de frein polo v 1.8 gti cup edition,V5,20832,VOLKSWAGEN,POLO V,173113,0,1.8 GTI Cup Edition,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40531,plaquette de frein polo v 1.6 16v,V5,19698,VOLKSWAGEN,POLO V,173113,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29502,plaquette de frein 1.2 12v,V5,16332,VOLKSWAGEN,POLO V,173113,0,1.2 12V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40407,plaquette de frein polo v 1.4 16v,V5,16300,VOLKSWAGEN,POLO V,173113,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29510,plaquette de frein 1.4 fsi,V5,16732,VOLKSWAGEN,POLO V,173113,0,1.4 FSI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29712,plaquette de frein 2.0 confort,V5,31052,VOLKSWAGEN,POLO V,173113,0,2.0 Confort,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40672,plaquette de frein polo v 2.0 confort,V5,31052,VOLKSWAGEN,POLO V,173113,0,2.0 Confort,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40511,plaquette de frein polo v 1.8 gti,V5,19253,VOLKSWAGEN,POLO V,173113,0,1.8 GTI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29609,plaquette de frein 1.8 gti cup edition,V5,20832,VOLKSWAGEN,POLO V,173113,0,1.8 GTI Cup Edition,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40415,plaquette de frein polo v 1.2,V5,16521,VOLKSWAGEN,POLO V,173113,0,1.2,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40410,plaquette de frein polo v 1.2 12v,V5,16332,VOLKSWAGEN,POLO V,173113,0,1.2 12V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40698,plaquette de frein 5008 i 1.6 16v,V5,31733,PEUGEOT,5008 I,128061,0,1.6 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40314,plaquette de frein a1 2.0 tdi,V5,9306,AUDI,A1,22025,0,2.0 TDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40261,plaquette de frein fiesta iv 1.2 16v,V5,5193,FORD,FIESTA IV,60072,0,1.2 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40279,plaquette de frein fiesta iv 1.4 16v,V5,5736,FORD,FIESTA IV,60072,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40816,plaquette de frein captur i 1.5 dci,V5,59003,RENAULT,CAPTUR I,140001,0,1.5 dCi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40778,plaquette de frein c4 aircross 2.0,V5,56050,CITROËN,C4 AIRCROSS,46026,0,2.0,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40779,plaquette de frein c4 aircross 2.0 awc,V5,56051,CITROËN,C4 AIRCROSS,46026,0,2.0 AWC,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29792,plaquette de frein 2.0 awc,V5,56051,CITROËN,C4 AIRCROSS,46026,0,2.0 AWC,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29787,plaquette de frein 1.8 hdi,V5,55136,CITROËN,C4 AIRCROSS,46026,0,1.8 HDi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29788,plaquette de frein 1.8 hdi awc,V5,55137,CITROËN,C4 AIRCROSS,46026,0,1.8 HDi AWC,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40773,plaquette de frein c4 aircross 1.6 hdi awc,V5,55135,CITROËN,C4 AIRCROSS,46026,0,1.6 HDi AWC,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40774,plaquette de frein c4 aircross 1.8 hdi,V5,55136,CITROËN,C4 AIRCROSS,46026,0,1.8 HDi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40775,plaquette de frein c4 aircross 1.8 hdi awc,V5,55137,CITROËN,C4 AIRCROSS,46026,0,1.8 HDi AWC,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29786,plaquette de frein 1.6 hdi awc,V5,55135,CITROËN,C4 AIRCROSS,46026,0,1.6 HDi AWC,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40770,plaquette de frein a1 2.0 tfsi quattro,V5,55104,AUDI,A1,22025,0,2.0 TFSI Quattro,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40730,plaquette de frein a1 1.2 tfsi,V5,33303,AUDI,A1,22025,0,1.2 TFSI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29754,plaquette de frein 1.2 tfsi,V5,33303,AUDI,A1,22025,0,1.2 TFSI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29497,plaquette de frein 1.4 tdi,V5,16279,VOLKSWAGEN,POLO V,173113,0,1.4 TDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29505,plaquette de frein 1.4 hdi 16v,V5,16336,CITROËN,C3 I,46020,0,1.4 HDi 16V,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40497,plaquette de frein c3 i 1.6 hdi 16v,V5,19017,CITROËN,C3 I,46020,0,1.6 HDi 16V,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40413,plaquette de frein c3 i 1.4 hdi 16v,V5,16336,CITROËN,C3 I,46020,0,1.4 HDi 16V,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29568,plaquette de frein 1.6 hdi 16v,V5,19017,CITROËN,C3 I,46020,0,1.6 HDi 16V,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40362,plaquette de frein fiesta iv 1.6 16v sport,V5,13657,FORD,FIESTA IV,60072,0,1.6 16V Sport,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40399,plaquette de frein fiesta iv 1.0,V5,16147,FORD,FIESTA IV,60072,0,1.0,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29491,plaquette de frein 1.0,V5,16147,FORD,FIESTA IV,60072,0,1.0,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29346,plaquette de frein 2.0 16v,V5,1306,FORD,MONDEO I,60113,0,2.0 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29368,plaquette de frein 2.5 24v,V5,3914,FORD,MONDEO I,60113,0,2.5 24V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40614,plaquette de frein q5 i 2.0 tdi quattro,V5,27564,AUDI,Q5 I,22070,0,2.0 TDI Quattro,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40782,plaquette de frein q5 i sq5 3.0 tdi quattro,V5,56109,AUDI,Q5 I,22070,0,SQ5 3.0 TDI Quattro,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29795,plaquette de frein sq5 3.0 tdi quattro,V5,56109,AUDI,Q5 I,22070,0,SQ5 3.0 TDI Quattro,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40609,plaquette de frein twingo ii 1.6 rs,V5,26652,RENAULT,TWINGO II,140098,0,1.6 RS,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40401,plaquette de frein 307 1.4,V5,16182,PEUGEOT,307,128035,0,1.4,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40384,plaquette de frein 307 1.6 16v (phase 1),V5,15901,PEUGEOT,307,128035,0,1.6 16V (Phase 1),Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40455,plaquette de frein 307 1.4 16v,V5,17988,PEUGEOT,307,128035,0,1.4 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40797,plaquette de frein 307 2.0 feline,V5,57739,PEUGEOT,307,128035,0,2.0 Feline,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40385,plaquette de frein 307 2.0 16v,V5,15902,PEUGEOT,307,128035,0,2.0 16V,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40309,plaquette de frein clio ii 1.9 d,V5,9044,RENAULT,CLIO II,140003,0,1.9 D,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40370,plaquette de frein fiesta iv 1.8 di,V5,14813,FORD,FIESTA IV,60072,0,1.8 DI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40262,plaquette de frein fiesta iv 1.8 d,V5,5194,FORD,FIESTA IV,60072,0,1.8 D,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40213,plaquette de frein 508 i 2.2 hdi,V5,733,PEUGEOT,508 I,128072,0,2.2 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40358,plaquette de frein 508 i 1.6 hdi (phase 1),V5,12960,PEUGEOT,508 I,128072,0,1.6 HDI (Phase 1),Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29340,plaquette de frein 1.6 hdi,V5,713,PEUGEOT,508 I,128072,0,1.6 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29341,plaquette de frein 2.0 hdi,V5,717,PEUGEOT,508 I,128072,0,2.0 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29343,plaquette de frein 2.2 hdi,V5,733,PEUGEOT,508 I,128072,0,2.2 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40210,plaquette de frein 508 i 1.6 hdi,V5,713,PEUGEOT,508 I,128072,0,1.6 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40211,plaquette de frein 508 i 2.0 hdi,V5,717,PEUGEOT,508 I,128072,0,2.0 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40654,plaquette de frein 3008 mpv 2.0 hdi-bluehdi,V5,30824,PEUGEOT,3008 MPV,128022,0,2.0 HDI-BlueHDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40653,plaquette de frein 3008 mpv 1.6 hdi 16v,V5,30823,PEUGEOT,3008 MPV,128022,0,1.6 HDI 16V,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40723,plaquette de frein 3008 mpv 2.0 hdi,V5,33266,PEUGEOT,3008 MPV,128022,0,2.0 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40754,plaquette de frein 3008 mpv 1.6 hdi,V5,33866,PEUGEOT,3008 MPV,128022,0,1.6 HDI,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40534,plaquette de frein c4 picasso i 1.6 hdi 16v,V5,19749,CITROËN,C4 PICASSO I,46032,0,1.6 HDi 16V,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40283,plaquette de frein c4 picasso i 1.6 hdi,V5,6442,CITROËN,C4 PICASSO I,46032,0,1.6 HDi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40284,plaquette de frein c4 picasso i 2.0 hdi,V5,6628,CITROËN,C4 PICASSO I,46032,0,2.0 HDi,Diesel,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40546,plaquette de frein polo v 1.6 mi,V5,20831,VOLKSWAGEN,POLO V,173113,0,1.6 MI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40418,plaquette de frein polo v 1.4 fsi,V5,16732,VOLKSWAGEN,POLO V,173113,0,1.4 FSI,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40671,plaquette de frein polo v 1.4,V5,31043,VOLKSWAGEN,POLO V,173113,0,1.4,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,29604,plaquette de frein 1.2 turbo,V5,19867,RENAULT,TWINGO II,140098,0,1.2 TURBO,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
402,plaquette-de-frein,40537,plaquette de frein twingo ii 1.2 turbo,V5,19867,RENAULT,TWINGO II,140098,0,1.2 TURBO,Essence,,REVIEW_OWNER,V5 sur modele root (pas de sibling meme-parent),,,,rule-nonconformant
